survey_id,customer_age,customer_gender,collected_at,hour,day_of_week,is_weekend,purchase_value,visit_duration_minutes,overall_score,nps_score,would_recommend,temperature_c,is_rainy
SRV_002371,39,female,2024-11-17 06:35:39.169785,6,6,1,11.96250981655591,41.49460884013912,3.20564288860306,7,1,16.225067456426185,0
SRV_002372,61,male,2024-11-17 07:35:39.169785,7,6,1,27.59011066659645,43.10014299929709,3.725011360984861,10,1,22.984776001999354,0
SRV_002373,53,male,2024-11-17 08:35:39.169785,8,6,1,23.381936617805348,49.289882489031825,3.1195494519791436,7,1,22.857609823478434,1
SRV_002374,22,male,2024-11-17 09:35:39.169785,9,6,1,38.01769724517407,69.61475398568754,2.7812761909707513,7,1,22.425872443603552,0
SRV_002375,30,female,2024-11-17 10:35:39.169785,10,6,1,18.081121339547686,30.366941034658396,2.7638995896362446,8,1,21.91769146780741,0
SRV_002376,46,female,2024-11-17 11:35:39.169785,11,6,1,52.66247435857018,78.80142998878729,2.771236264662802,5,0,22.966445543333343,1
SRV_002377,48,male,2024-11-17 12:35:39.169785,12,6,1,39.1332091300712,61.47327737535238,3.6010814829135516,8,1,19.99700959882572,0
SRV_002378,64,male,2024-11-17 13:35:39.169785,13,6,1,78.96113815100956,104.81527583320553,3.969689658748045,8,1,23.95228786841936,0
SRV_002379,33,female,2024-11-17 14:35:39.169785,14,6,1,26.959654243186932,33.14090328498153,3.11107842512823,6,0,20.131627492788766,0
SRV_002380,59,female,2024-11-17 15:35:39.169785,15,6,1,89.94245226809785,108.49332813265575,3.6153872399966973,7,1,28.058788824754473,1
SRV_002381,47,male,2024-11-17 16:35:39.169785,16,6,1,17.708388403244456,31.356762796472104,2.9749642185629863,7,1,26.848617627828382,1
SRV_002382,33,female,2024-11-17 17:35:39.169785,17,6,1,16.505788403378546,39.38427437938981,3.1810826023311045,7,1,26.557164212930402,0
SRV_002383,29,female,2024-11-17 18:35:39.169785,18,6,1,31.96387180126177,59.32034420350779,3.361909880916503,7,1,9.645114524544923,0
SRV_002384,34,male,2024-11-17 19:35:39.169785,19,6,1,23.05584173430352,25.083593757557345,3.798419349870603,7,1,16.633554987109303,0
SRV_002385,33,male,2024-11-17 20:35:39.169785,20,6,1,66.16206693935294,89.89554251704327,3.560765663520736,9,1,29.84820623952961,0
SRV_002386,29,male,2024-11-17 21:35:39.169785,21,6,1,32.82842978774205,67.75782347543927,3.4711165061905427,7,1,12.211887433214152,0
SRV_002387,25,female,2024-11-17 22:35:39.169785,22,6,1,36.10186124253526,71.25692606023988,4.094126998978155,9,1,30.94426430931056,0
SRV_002388,37,female,2024-11-17 23:35:39.169785,23,6,1,49.472202141668234,85.35766139831935,4.243674872155119,10,1,22.09251769581742,0
SRV_002389,20,male,2024-11-18 00:35:39.169785,0,0,0,32.8538110630026,61.299817893511886,3.95405751582802,10,1,19.732039420117836,0
SRV_002390,33,male,2024-11-18 01:35:39.169785,1,0,0,42.36330874024557,75.57073389300356,3.5271205596645796,8,1,16.95880397935634,0
SRV_002391,47,male,2024-11-18 02:35:39.169785,2,0,0,15.31420520566196,31.58656645707573,3.1759260083342076,5,0,20.142890956016352,1
SRV_002392,62,female,2024-11-18 03:35:39.169785,3,0,0,48.78703735754239,68.36181135250422,3.6056613225465757,8,1,19.75959461857335,0
SRV_002393,40,male,2024-11-18 04:35:39.169785,4,0,0,49.568230578673045,54.45313421250259,4.072728350465864,8,1,15.770611219109433,1
SRV_002394,45,male,2024-11-18 05:35:39.169785,5,0,0,35.20878440535053,50.22197563530697,3.040498435094693,7,1,13.631223068512053,0
SRV_002395,57,male,2024-11-18 06:35:39.169785,6,0,0,61.888536808860835,90.84661761333335,4.255136486700331,9,1,13.565225318462762,1
SRV_002396,22,male,2024-11-18 07:35:39.169785,7,0,0,38.13922149961905,63.58202850551983,3.0959907560503095,8,1,26.468601436600956,0
SRV_002397,37,male,2024-11-18 08:35:39.169785,8,0,0,37.25284253558886,31.62476266498285,3.8663134797438916,8,1,23.313415798348053,0
SRV_002398,57,male,2024-11-18 09:35:39.169785,9,0,0,40.44649835230987,61.457701943196504,3.9286806257822366,8,1,22.103391560309554,0
SRV_002399,61,male,2024-11-18 10:35:39.169785,10,0,0,30.751969256789046,46.13975693903066,3.894578805560572,9,1,14.900927991924823,0
SRV_002400,18,female,2024-11-18 11:35:39.169785,11,0,0,56.11492456606078,73.54544894726325,4.139055864350183,10,1,22.030442788694447,0
SRV_002401,47,male,2024-11-18 12:35:39.169785,12,0,0,16.089827481618798,50.817172311886814,3.4571725764913994,9,1,28.42051935160881,0
SRV_002402,38,male,2024-11-18 13:35:39.169785,13,0,0,27.81896753059894,37.20960206870733,4.497371885048185,10,1,18.17394956501576,0
SRV_002403,37,female,2024-11-18 14:35:39.169785,14,0,0,34.48531888676975,45.27778016355069,2.854188871352559,6,0,19.177460038305156,0
SRV_002404,23,male,2024-11-18 15:35:39.169785,15,0,0,30.86673171295929,68.39852098722982,4.148900519578853,10,1,22.257255768219466,1
SRV_002405,39,female,2024-11-18 16:35:39.169785,16,0,0,17.548416377820242,35.79264499148458,4.160395752041012,8,1,12.518962618188638,0
SRV_002406,35,male,2024-11-18 17:35:39.169785,17,0,0,15.14706203002429,45.42024616005881,3.04904502919561,7,1,27.63234296595556,0
SRV_002407,25,male,2024-11-18 18:35:39.169785,18,0,0,10.0,31.774431168136786,3.626698058324818,10,1,24.343304884312314,0
SRV_002408,56,male,2024-11-18 19:35:39.169785,19,0,0,12.212328989473104,33.23203637040709,4.037594706638694,9,1,23.35015660877125,1
SRV_002409,49,male,2024-11-18 20:35:39.169785,20,0,0,23.997545816858267,35.25885784796279,3.3346451239261716,10,1,20.390561182230975,1
SRV_002410,50,female,2024-11-18 21:35:39.169785,21,0,0,29.25592712052165,60.52732533435794,3.3850560729451065,7,1,13.660336266459701,0
SRV_002411,33,male,2024-11-18 22:35:39.169785,22,0,0,18.326090891252676,46.32160922017779,2.8663482305347383,6,0,22.9797885340951,0
SRV_002412,29,male,2024-11-18 23:35:39.169785,23,0,0,31.889210112942237,47.844737775589635,4.640302434112789,9,1,18.921908349844276,0
SRV_002413,55,male,2024-11-19 00:35:39.169785,0,1,0,49.39255189674182,69.48132617761406,4.368593123305409,8,1,25.067650931336193,1
SRV_002414,51,male,2024-11-19 01:35:39.169785,1,1,0,43.60232636220078,69.85029079246812,3.1857190585498136,9,1,18.904718322760548,0
SRV_002415,31,male,2024-11-19 02:35:39.169785,2,1,0,47.65172841098509,59.36681329028288,4.106823823221493,8,1,31.422232320151004,0
SRV_002416,53,male,2024-11-19 03:35:39.169785,3,1,0,29.75596870719224,33.09145014200539,3.3378964903838875,8,1,16.418182872698573,0
SRV_002417,50,male,2024-11-19 04:35:39.169785,4,1,0,15.437901296462563,36.61001375185714,2.4817961496504526,7,1,16.885935327969698,0
SRV_002418,40,female,2024-11-19 05:35:39.169785,5,1,0,10.0,22.39359122727201,4.591012515940907,10,1,15.984968231358497,0
SRV_002419,62,male,2024-11-19 06:35:39.169785,6,1,0,80.04514052098712,108.89521290835617,3.769996824867233,9,1,31.895382140061194,0
SRV_002420,19,female,2024-11-19 07:35:39.169785,7,1,0,10.0,27.21185418368819,2.958303534078355,6,0,14.895642581436272,0
SRV_002421,58,female,2024-11-19 08:35:39.169785,8,1,0,67.23889354875429,74.10922860789384,3.9133533954715056,8,1,27.382973328173755,0
SRV_002422,38,male,2024-11-19 09:35:39.169785,9,1,0,18.086388204702104,39.98004204352623,3.034734371968035,7,1,6.640787639251114,1
SRV_002423,19,female,2024-11-19 10:35:39.169785,10,1,0,19.2778180293131,26.803502806132695,3.258111803990139,9,1,19.75823093541971,0
SRV_002424,44,female,2024-11-19 11:35:39.169785,11,1,0,24.920411837461582,49.48208080850981,3.9060901653244553,9,1,15.858343580685869,0
SRV_002425,26,male,2024-11-19 12:35:39.169785,12,1,0,44.50452917547719,43.4439336539197,3.541798601642052,10,1,21.293224251911358,0
SRV_002426,18,female,2024-11-19 13:35:39.169785,13,1,0,10.0,30.23969503901082,3.4682106150728327,9,1,27.389495324923526,1
SRV_002427,28,male,2024-11-19 14:35:39.169785,14,1,0,98.46598100683097,122.49364663933174,4.557818517899017,8,1,16.095323846530178,0
SRV_002428,20,male,2024-11-19 15:35:39.169785,15,1,0,10.0,17.99274699611648,2.547953378056209,6,0,19.797296228750277,0
SRV_002429,40,female,2024-11-19 16:35:39.169785,16,1,0,40.55546441739521,73.25217212101211,3.863994988211509,8,1,20.16211299180457,0
SRV_002430,43,male,2024-11-19 17:35:39.169785,17,1,0,18.077067421011932,22.617400261877275,3.21947930635116,7,1,21.890993322694264,0
SRV_002431,21,male,2024-11-19 18:35:39.169785,18,1,0,22.604033251284278,45.665652036796615,2.4297934696137915,6,0,16.120841185059668,0
SRV_002432,35,male,2024-11-19 19:35:39.169785,19,1,0,15.246018532216725,19.380817847498626,2.639341884727676,6,0,19.539855147073986,0
SRV_002433,23,female,2024-11-19 20:35:39.169785,20,1,0,15.033948433825792,24.26001306815092,3.622813544014248,8,1,15.501831563754255,0
SRV_002434,52,female,2024-11-19 21:35:39.169785,21,1,0,62.586059887193336,85.86431244843338,5.0,10,1,24.74412117856167,0
SRV_002435,39,female,2024-11-19 22:35:39.169785,22,1,0,50.97020991525508,75.77830492328162,3.8472624073969572,7,1,21.0745406725417,0
SRV_002436,60,female,2024-11-19 23:35:39.169785,23,1,0,17.000799526054827,38.50520789690393,1.7260346143543914,4,0,17.950336045969834,0
SRV_002437,32,male,2024-11-20 00:35:39.169785,0,2,0,20.131406634728943,47.53260152318256,3.521142126811421,6,0,16.55947717503573,0
SRV_002438,39,male,2024-11-20 01:35:39.169785,1,2,0,35.591508427091696,42.97073533342266,2.7537696647610392,7,1,19.850425362771965,0
SRV_002439,54,female,2024-11-20 02:35:39.169785,2,2,0,26.50578838226363,31.252273873578442,3.182829481149366,7,1,19.124431279773393,0
SRV_002440,59,female,2024-11-20 03:35:39.169785,3,2,0,28.159017978499584,54.56190718405435,4.372871546913417,9,1,25.819565691034807,1
SRV_002441,29,male,2024-11-20 04:35:39.169785,4,2,0,35.402992304906725,37.92585426721295,3.170676280472917,7,1,17.95236450857449,0
SRV_002442,64,male,2024-11-20 05:35:39.169785,5,2,0,34.49183460395476,42.35061245983489,3.7580846537442776,8,1,15.481112366286084,0
SRV_002443,59,female,2024-11-20 06:35:39.169785,6,2,0,33.40500414584902,52.177104006774485,3.4862446680152024,6,0,19.2684620404192,0
SRV_002444,55,female,2024-11-20 07:35:39.169785,7,2,0,18.25648816655203,41.23543927565858,3.40721177821193,7,1,11.964991625884368,0
SRV_002445,35,female,2024-11-20 08:35:39.169785,8,2,0,24.128355554913863,46.98215448654666,2.5291289222852575,7,1,24.32783058541405,0
SRV_002446,62,male,2024-11-20 09:35:39.169785,9,2,0,35.36289039926329,42.01494274292136,3.663698315681087,8,1,26.954838320421185,0
SRV_002447,52,female,2024-11-20 10:35:39.169785,10,2,0,32.69226052552528,52.91696050846127,4.112868034177094,7,1,28.56681810267824,0
SRV_002448,47,female,2024-11-20 11:35:39.169785,11,2,0,53.988229722645215,63.276250076611845,3.1621138316609434,9,1,9.219155188013207,1
SRV_002449,41,male,2024-11-20 12:35:39.169785,12,2,0,30.26003597750653,53.88015322906348,4.0899712147563685,7,1,18.03448148225083,0
SRV_002450,59,female,2024-11-20 13:35:39.169785,13,2,0,57.84547704426344,79.37224896469007,3.4070376958045765,8,1,24.07101842696369,0
SRV_002451,47,female,2024-11-20 14:35:39.169785,14,2,0,41.87721377262574,70.58451452425875,4.109549271696431,9,1,21.36341811415378,0
SRV_002452,31,female,2024-11-20 15:35:39.169785,15,2,0,10.0,27.65446228962742,2.7616702484000406,8,1,15.839167773815259,0
SRV_002453,23,female,2024-11-20 16:35:39.169785,16,2,0,20.1651335169172,35.50011140598441,2.7654998917328104,7,1,21.236466996151908,1
SRV_002454,20,female,2024-11-20 17:35:39.169785,17,2,0,77.04660823426545,114.33024439290136,4.48203157958273,9,1,22.786456317660676,0
SRV_002455,33,female,2024-11-20 18:35:39.169785,18,2,0,43.63558829276174,45.17293849970534,3.870353978285098,8,1,19.112671570992134,0
SRV_002456,24,male,2024-11-20 19:35:39.169785,19,2,0,30.70320266838955,69.2205491949771,2.7201109333280606,6,0,16.821499426205165,0
SRV_002457,31,female,2024-11-20 20:35:39.169785,20,2,0,38.85583367669944,56.65823356932717,4.0860711223890815,8,1,15.227155595263326,0
SRV_002458,26,female,2024-11-20 21:35:39.169785,21,2,0,10.0,16.20774536561955,2.506966860140591,8,1,24.04441338119759,0
SRV_002459,32,female,2024-11-20 22:35:39.169785,22,2,0,12.590783434898217,26.43782722166715,2.96735952786341,8,1,25.336634316352942,0
SRV_002460,38,male,2024-11-20 23:35:39.169785,23,2,0,11.477662405551438,39.58126786030695,3.2768827117632497,7,1,29.047818485960114,0
SRV_002461,52,female,2024-11-21 00:35:39.169785,0,3,0,40.719786302937,68.5055067255332,3.227840748797273,8,1,21.29711574806219,0
SRV_002462,19,male,2024-11-21 01:35:39.169785,1,3,0,76.96610482834501,117.47644905100071,4.585040357117113,9,1,17.79316873235439,0
SRV_002463,44,female,2024-11-21 02:35:39.169785,2,3,0,43.46471808385183,65.11098282128069,3.947894448590933,8,1,14.006857474567406,0
SRV_002464,19,female,2024-11-21 03:35:39.169785,3,3,0,21.195835907904232,44.00532342931187,3.312367542462938,6,0,18.89563423810682,1
SRV_002465,52,male,2024-11-21 04:35:39.169785,4,3,0,35.786616145761116,64.67152668844092,2.3930975886882893,7,1,20.61600387374987,0
SRV_002466,35,male,2024-11-21 05:35:39.169785,5,3,0,11.013225192261828,15.0,3.78675005506867,8,1,21.07161134710611,0
SRV_002467,31,male,2024-11-21 06:35:39.169785,6,3,0,39.664512659700314,58.4343389590449,3.6397255939654394,8,1,17.96455315248602,1
SRV_002468,37,male,2024-11-21 07:35:39.169785,7,3,0,11.502948384597373,33.352404637620275,2.928423320236595,7,1,28.579941768550952,0
SRV_002469,35,female,2024-11-21 08:35:39.169785,8,3,0,10.0,15.0,3.207261076028601,9,1,26.672051310578738,0
SRV_002470,27,male,2024-11-21 09:35:39.169785,9,3,0,10.69132033528212,29.298723571614893,3.6708214446260543,7,1,26.819504011332363,0
SRV_002471,42,male,2024-11-21 10:35:39.169785,10,3,0,34.37593562048379,47.94134760966943,3.6874044870033087,9,1,18.55376717387333,0
SRV_002472,19,male,2024-11-21 11:35:39.169785,11,3,0,29.409061725238782,48.22089335660884,3.566532260627171,7,1,21.265390754889154,0
SRV_002473,42,male,2024-11-21 12:35:39.169785,12,3,0,42.194776953455104,78.69904717671633,2.827391430409486,7,1,17.54434367285351,1
SRV_002474,50,female,2024-11-21 13:35:39.169785,13,3,0,13.39482844204596,54.09109581516542,2.3565414389245443,6,0,18.990448113894242,1
SRV_002475,53,male,2024-11-21 14:35:39.169785,14,3,0,42.07285743875966,60.90293699778657,3.516896201085488,8,1,26.371138659137507,1
SRV_002476,48,female,2024-11-21 15:35:39.169785,15,3,0,96.60594558647365,121.6011266002444,4.751011203169116,8,1,15.708248100397087,0
SRV_002477,31,male,2024-11-21 16:35:39.169785,16,3,0,24.033780124360426,54.89811350508968,3.92930013960415,9,1,20.01151075553906,0
SRV_002478,18,male,2024-11-21 17:35:39.169785,17,3,0,24.076404641562437,47.977153352783766,4.127337591812046,8,1,19.157514770376327,0
SRV_002479,63,male,2024-11-21 18:35:39.169785,18,3,0,23.31522249170041,28.021801172075527,4.4632675195099525,8,1,18.000099802761167,0
SRV_002480,33,female,2024-11-21 19:35:39.169785,19,3,0,60.58539496982838,80.90082364143244,3.7924853510118637,9,1,23.89118277160883,0
SRV_002481,63,female,2024-11-21 20:35:39.169785,20,3,0,47.31773549955103,61.35433694569482,3.930746746531067,10,1,19.524241600396927,0
SRV_002482,20,female,2024-11-21 21:35:39.169785,21,3,0,29.679355604010823,57.82724812541144,3.550861365872809,8,1,20.239481791112077,0
SRV_002483,52,female,2024-11-21 22:35:39.169785,22,3,0,38.79591939972684,52.54805753027118,3.309379963143705,8,1,25.148817399182526,0
SRV_002484,58,male,2024-11-21 23:35:39.169785,23,3,0,48.91766032154034,69.55602400174624,4.311191464627603,10,1,20.781287728182154,1
SRV_002485,23,female,2024-11-22 00:35:39.169785,0,4,0,33.30176580727643,56.261135810261734,3.9406739567303593,7,1,28.692480591607605,0
SRV_002486,42,female,2024-11-22 01:35:39.169785,1,4,0,16.170337736290975,27.418532147041656,3.16839387163324,7,1,13.479776359005147,0
SRV_002487,30,male,2024-11-22 02:35:39.169785,2,4,0,22.90881910286577,31.652524290718112,2.8930204313397043,8,1,26.83745890667646,0
SRV_002488,51,male,2024-11-22 03:35:39.169785,3,4,0,51.24187397405012,59.00916567670549,3.1792833416581976,7,1,23.95461857600355,0
SRV_002489,25,female,2024-11-22 04:35:39.169785,4,4,0,15.223418416057731,51.861352911682665,2.8864650293220553,7,1,23.73722705730395,0
SRV_002490,38,male,2024-11-22 05:35:39.169785,5,4,0,14.74570093410973,41.05187154173477,3.3873074069160696,8,1,15.905914447199152,0
SRV_002491,51,female,2024-11-22 06:35:39.169785,6,4,0,27.04182116738145,46.92624091424888,3.101344355910048,6,0,22.660958900160885,0
SRV_002492,21,male,2024-11-22 07:35:39.169785,7,4,0,10.0,39.29631248431781,3.251833387407753,9,1,12.86799579193723,1
SRV_002493,42,male,2024-11-22 08:35:39.169785,8,4,0,64.17355137964338,96.57085974718053,3.793032603490871,9,1,22.48053970219754,0
SRV_002494,32,female,2024-11-22 09:35:39.169785,9,4,0,38.12544173296685,57.82952600072152,3.4617206283928557,8,1,16.431337885357106,0
SRV_002495,21,female,2024-11-22 10:35:39.169785,10,4,0,10.0,33.94461373209884,3.338995015254302,8,1,24.675617873982986,0
SRV_002496,62,male,2024-11-22 11:35:39.169785,11,4,0,66.3327102959925,79.4903290335871,3.9129076906162035,8,1,13.43230828766834,0
SRV_002497,29,female,2024-11-22 12:35:39.169785,12,4,0,38.648845835242426,75.69649963711953,3.0247516839095234,6,0,17.72949457038252,0
SRV_002498,49,male,2024-11-22 13:35:39.169785,13,4,0,25.3074051793518,45.74671513316752,3.1320539452688654,6,0,17.096793031577857,0
SRV_002499,49,male,2024-11-22 14:35:39.169785,14,4,0,24.63828921947563,56.14478533276513,3.7266403348848574,9,1,20.921183097304553,0
SRV_002500,45,female,2024-11-22 15:35:39.169785,15,4,0,59.59301930123406,91.9830005471177,4.038248684470447,9,1,18.64723053803667,0
SRV_002501,30,male,2024-11-22 16:35:39.169785,16,4,0,34.014476920682,55.63547402952401,3.544201166631472,7,1,22.07745918647596,0
SRV_002502,48,male,2024-11-22 17:35:39.169785,17,4,0,31.83440050202337,63.19983939116672,3.3835851363542253,7,1,15.871526282021584,0
SRV_002503,31,male,2024-11-22 18:35:39.169785,18,4,0,32.944086643194204,39.95529207586412,3.061975265766753,7,1,27.680288541304282,0
SRV_002504,37,female,2024-11-22 19:35:39.169785,19,4,0,30.24226211913969,46.27243243444175,2.7297984085683225,7,1,23.31955981787374,0
SRV_002505,35,male,2024-11-22 20:35:39.169785,20,4,0,30.21737592403507,58.84981569767796,3.606185651638892,9,1,15.095961278511123,0
SRV_002506,46,female,2024-11-22 21:35:39.169785,21,4,0,37.2023676985897,53.56150195995954,3.4590880535415893,7,1,27.11733726593333,0
SRV_002507,23,female,2024-11-22 22:35:39.169785,22,4,0,29.624435825943937,61.687664890059445,3.5681357711139507,7,1,20.06311880217439,0
SRV_002508,49,male,2024-11-22 23:35:39.169785,23,4,0,14.17421329850458,38.31014810518669,3.668503750100135,7,1,23.37271058831731,0
SRV_002509,46,female,2024-11-23 00:35:39.169785,0,5,1,54.313744321371544,95.95524360113666,3.2890048755717984,7,1,19.597731477855582,0
SRV_002510,60,female,2024-11-23 01:35:39.169785,1,5,1,69.76831266220987,88.82472634592459,2.4973923536503744,4,0,21.595418552729857,0
SRV_002511,19,male,2024-11-23 02:35:39.169785,2,5,1,27.933319058175943,47.93492321412623,3.6977129572202725,6,0,32.52236235063396,0
SRV_002512,40,male,2024-11-23 03:35:39.169785,3,5,1,58.14945395975854,81.05887543310668,4.541287174366044,9,1,24.055591387209255,0
SRV_002513,36,male,2024-11-23 04:35:39.169785,4,5,1,45.049433338400576,73.19523205465585,3.5963911550143233,8,1,29.577373203340976,0
SRV_002514,48,female,2024-11-23 05:35:39.169785,5,5,1,31.718840572417836,38.857460648178936,3.429981114790523,8,1,23.745954092103606,0
SRV_002515,22,female,2024-11-23 06:35:39.169785,6,5,1,26.157068028429087,46.34538768523597,3.187875738878996,8,1,18.41736886087665,1
SRV_002516,36,male,2024-11-23 07:35:39.169785,7,5,1,61.31481106248511,83.39699436188289,4.198037473631644,7,1,19.222724200859286,0
SRV_002517,51,male,2024-11-23 08:35:39.169785,8,5,1,43.394484968733906,60.6668895186196,3.025265387057705,9,1,21.365530257158778,1
SRV_002518,27,male,2024-11-23 09:35:39.169785,9,5,1,62.82422896890863,84.96359469017577,4.579316951160434,9,1,13.162938396658575,1
SRV_002519,42,female,2024-11-23 10:35:39.169785,10,5,1,13.07091647109548,26.32228427011024,3.2620283038044144,7,1,19.598595201207548,0
SRV_002520,19,male,2024-11-23 11:35:39.169785,11,5,1,20.533591586295262,24.228358394377864,3.1841281658157063,8,1,25.752609110610113,1
SRV_002521,28,female,2024-11-23 12:35:39.169785,12,5,1,11.995192437753534,29.42714188106637,2.8767382880618415,6,0,25.79496581614983,0
SRV_002522,48,male,2024-11-23 13:35:39.169785,13,5,1,49.456305980043425,51.59625590014885,4.2056350566196885,8,1,15.518066041275674,0
SRV_002523,32,female,2024-11-23 14:35:39.169785,14,5,1,10.0,30.320901257573542,3.0401795072534634,9,1,25.93719821272756,0
SRV_002524,26,male,2024-11-23 15:35:39.169785,15,5,1,20.29721785964173,27.93132003327037,4.039649810698315,9,1,18.068953477503733,0
SRV_002525,40,female,2024-11-23 16:35:39.169785,16,5,1,57.63256317008966,86.70812681049908,4.28231861363543,9,1,6.82519642307869,1
SRV_002526,36,male,2024-11-23 17:35:39.169785,17,5,1,46.1301610309014,60.3252574905002,4.351946216208873,7,1,16.866668388230387,0
SRV_002527,26,female,2024-11-23 18:35:39.169785,18,5,1,70.68618828201434,103.505164832776,3.957297131540907,7,1,24.18989009457338,1
SRV_002528,52,male,2024-11-23 19:35:39.169785,19,5,1,27.56491578585102,42.73738557985388,3.6708805845070174,7,1,16.86431524032568,0
SRV_002529,38,male,2024-11-23 20:35:39.169785,20,5,1,27.788682751108936,54.637680415786505,3.520774836589207,8,1,21.145899550935685,0
SRV_002530,26,male,2024-11-23 21:35:39.169785,21,5,1,24.969985619864122,47.30891733667151,3.2339433059065406,8,1,17.78422119627939,0
SRV_002531,45,female,2024-11-23 22:35:39.169785,22,5,1,24.80564435852871,53.46458043802337,2.851439133298037,8,1,18.59658724902784,0
SRV_002532,63,male,2024-11-23 23:35:39.169785,23,5,1,43.729975945800106,64.26700794346493,4.766338817123076,10,1,24.296953175375695,1
SRV_002533,24,male,2024-11-24 00:35:39.169785,0,6,1,10.0,42.98772073348998,2.883045985166214,7,1,30.750470774041762,0
SRV_002534,33,female,2024-11-24 01:35:39.169785,1,6,1,63.94460775565264,84.98115520303064,4.302542125086696,7,1,17.795895321058392,0
SRV_002535,33,female,2024-11-24 02:35:39.169785,2,6,1,52.10522180200441,77.95985844062605,4.334771075278647,8,1,15.949582580196818,0
SRV_002536,50,male,2024-11-24 03:35:39.169785,3,6,1,14.220221926378375,25.390330409986213,2.859119482713274,7,1,22.21568232340097,0
SRV_002537,21,female,2024-11-24 04:35:39.169785,4,6,1,10.0,38.498275555773105,2.4799115187048364,7,1,20.596919959499694,0
SRV_002538,21,male,2024-11-24 05:35:39.169785,5,6,1,34.44800313827551,72.93284263663878,3.7259239959656414,7,1,23.74202197706085,0
SRV_002539,56,female,2024-11-24 06:35:39.169785,6,6,1,34.1591371573439,54.8577744399264,3.2904818552588715,7,1,28.456232136981864,0
SRV_002540,57,female,2024-11-24 07:35:39.169785,7,6,1,100.0,112.23350405544448,4.11236978982662,7,1,25.934852698809728,0
SRV_002541,34,male,2024-11-24 08:35:39.169785,8,6,1,47.646133313273594,57.142640935690416,3.448925074283151,10,1,18.08927131645707,0
SRV_002542,54,female,2024-11-24 09:35:39.169785,9,6,1,18.768280613283785,24.945990197641922,3.4575978671003886,8,1,22.328470187226916,0
SRV_002543,56,male,2024-11-24 10:35:39.169785,10,6,1,11.214581514183962,18.486998151893104,2.4215322206943255,6,0,20.35167418364779,0
SRV_002544,46,female,2024-11-24 11:35:39.169785,11,6,1,35.624184294340516,48.21805770860327,3.4404045361023177,7,1,20.51527843166474,0
SRV_002545,53,female,2024-11-24 12:35:39.169785,12,6,1,41.709015985369206,46.256625443602005,3.03120642589273,9,1,23.33441355401682,0
SRV_002546,55,female,2024-11-24 13:35:39.169785,13,6,1,34.34849493410869,57.721244535123354,4.212153564336643,8,1,16.918357610859402,0
SRV_002547,56,male,2024-11-24 14:35:39.169785,14,6,1,28.507769792931242,40.859368806086906,3.3567291479237236,7,1,33.717635036389495,0
SRV_002548,54,male,2024-11-24 15:35:39.169785,15,6,1,45.7941178609853,73.1850614503018,4.27833341123891,8,1,20.786158657664465,0
SRV_002549,52,male,2024-11-24 16:35:39.169785,16,6,1,17.031658126442778,48.18863544018415,3.749941847088636,7,1,20.61759078887406,1
SRV_002550,24,female,2024-11-24 17:35:39.169785,17,6,1,18.7108203791679,42.541231781676956,3.3270775075019094,8,1,21.19471069599439,1
SRV_002551,44,female,2024-11-24 18:35:39.169785,18,6,1,21.49378009310327,49.87867405297209,3.6600259372258694,6,0,26.45458063129891,0
SRV_002552,45,female,2024-11-24 19:35:39.169785,19,6,1,37.61825893130922,51.30369900643825,3.8578733229410975,10,1,15.734287016869484,1
SRV_002553,39,male,2024-11-24 20:35:39.169785,20,6,1,22.24944871101738,26.66112474022879,3.842467864710253,9,1,20.324933947102757,0
SRV_002554,31,female,2024-11-24 21:35:39.169785,21,6,1,39.547830783639334,42.897233143324925,3.5480699266229343,8,1,12.805432061500728,0
SRV_002555,24,female,2024-11-24 22:35:39.169785,22,6,1,28.113514527255344,43.73722913195507,3.5522142807583292,7,1,17.35645643015621,0
SRV_002556,54,female,2024-11-24 23:35:39.169785,23,6,1,84.5085555185598,104.65997607588555,3.749685483751031,6,0,22.874770285996895,0
SRV_002557,39,male,2024-11-25 00:35:39.169785,0,0,0,17.332956433426148,36.329551305332174,2.836444731679875,7,1,17.196577164878995,1
SRV_002558,22,male,2024-11-25 01:35:39.169785,1,0,0,47.70350040569678,70.14694405964924,4.0327822516512954,8,1,20.371096163207813,0
SRV_002559,19,female,2024-11-25 02:35:39.169785,2,0,0,10.0,39.12494373039695,3.4014905301813827,7,1,17.756199022972844,0
SRV_002560,44,female,2024-11-25 03:35:39.169785,3,0,0,62.71144398652432,98.5369569248312,3.480828218157474,8,1,25.048801747605268,0
SRV_002561,38,male,2024-11-25 04:35:39.169785,4,0,0,17.452563058674112,43.40145179226657,3.286740206679783,8,1,14.136205530930823,0
SRV_002562,55,female,2024-11-25 05:35:39.169785,5,0,0,65.29989013721996,88.79149113989871,3.3425204886750493,8,1,15.854617621180386,0
SRV_002563,32,male,2024-11-25 06:35:39.169785,6,0,0,41.05228564388704,56.93215813560143,2.8914785373589864,7,1,15.918674496491015,1
SRV_002564,38,female,2024-11-25 07:35:39.169785,7,0,0,53.51717365895044,58.709168991155224,3.916352048849326,9,1,22.74439074109069,0
SRV_002565,27,male,2024-11-25 08:35:39.169785,8,0,0,20.141842319055705,34.22661547625792,2.9699983398437695,7,1,18.02148749523297,0
